time_ps,d_topGa_min,d_GaN
1.169000000000000057e+02,3.108118399920648312e+00,1.974546852019722909e+00
1.169100000000000108e+02,3.028852543373639516e+00,1.912907950176641059e+00
1.169200000000000017e+02,2.973531246388784854e+00,1.824613896324644324e+00
1.169300000000000068e+02,2.961706704967423054e+00,1.851392162120439888e+00
1.169400000000000119e+02,2.999263812144309149e+00,1.936189234155845984e+00
1.169500000000000028e+02,3.060438504092275025e+00,1.938683908114987586e+00
1.169600000000000080e+02,3.125928814149524726e+00,1.856681655622202554e+00
1.169699999999999989e+02,3.216334747811118167e+00,1.813223891406960497e+00
1.169800000000000040e+02,3.350076486648004170e+00,1.877199863201572283e+00
1.169900000000000091e+02,3.518219551536828416e+00,1.965069840209248797e+00
1.170000000000000000e+02,3.690820884454669937e+00,2.027622147844365230e+00
1.170100000000000051e+02,3.824606915067482849e+00,2.035305249067139499e+00
1.170200000000000102e+02,3.898859427980989611e+00,2.008649026889466338e+00
1.170300000000000011e+02,3.927986783275729366e+00,2.006988466496257395e+00
1.170400000000000063e+02,3.932234119196925004e+00,2.056162522735253351e+00
1.170500000000000114e+02,3.927579255743486986e+00,2.097210083994686336e+00
1.170600000000000023e+02,3.914334528639702437e+00,2.077352766556753938e+00
1.170700000000000074e+02,3.884723291285525626e+00,1.981805443887970419e+00
1.170800000000000125e+02,3.839004146025374098e+00,1.906957932815771528e+00
1.170900000000000034e+02,3.803683612302685368e+00,1.958685942462445873e+00
1.171000000000000085e+02,3.798180272920310685e+00,2.060411320998796203e+00
1.171099999999999994e+02,3.821812048013481622e+00,2.081958641880286009e+00
1.171200000000000045e+02,3.849744317218481982e+00,2.060406635448450263e+00
1.171300000000000097e+02,3.812999658182519180e+00,2.071861478019223490e+00
1.171400000000000006e+02,3.732699937806412738e+00,2.126704056045409796e+00
1.171500000000000057e+02,3.670332719264017829e+00,2.157825123590880079e+00
1.171600000000000108e+02,3.608561285748103309e+00,2.143658817652660087e+00
1.171700000000000017e+02,3.549744014094538436e+00,2.106692999015280954e+00
1.171800000000000068e+02,3.481680991432156258e+00,2.078746263255812021e+00
1.171900000000000119e+02,3.402743260973416728e+00,2.058211727155395909e+00
1.172000000000000028e+02,3.322553582908783554e+00,2.035023149062683334e+00
1.172100000000000080e+02,3.251585917010343607e+00,2.005206538127432658e+00
1.172199999999999989e+02,3.198991254567602915e+00,1.985225339641825570e+00
1.172300000000000040e+02,3.151427593583581377e+00,1.968748093273742672e+00
1.172400000000000091e+02,3.089753838495876259e+00,1.953880344774469258e+00
1.172500000000000000e+02,3.024172919824526407e+00,1.976280879342812602e+00
1.172600000000000051e+02,2.981376545305876924e+00,2.049561508533959131e+00
1.172700000000000102e+02,2.973684422278192852e+00,2.101672448714118513e+00
1.172800000000000011e+02,2.985637816681721457e+00,2.082177169692579266e+00
1.172900000000000063e+02,3.009502087954087024e+00,2.014052599692719880e+00
1.173000000000000114e+02,3.036896637095178431e+00,1.917817547467954853e+00
1.173100000000000023e+02,3.073172648713379473e+00,1.838596711974652020e+00
1.173200000000000074e+02,3.110448186242619428e+00,1.902392195779040396e+00
1.173300000000000125e+02,3.142552259867766651e+00,2.056184439023892807e+00
1.173400000000000034e+02,3.170019960457662211e+00,2.175498875523276698e+00
1.173500000000000085e+02,3.191014278391746561e+00,2.177145729540456820e+00
1.173599999999999994e+02,3.204615757528507025e+00,2.059634154819734775e+00
1.173700000000000045e+02,3.209049803056973182e+00,1.918502796667495014e+00
1.173800000000000097e+02,3.221852033163532969e+00,1.889163986165573572e+00
1.173900000000000006e+02,3.228213385481201403e+00,1.977074993526801938e+00
1.174000000000000057e+02,3.173576718546440745e+00,2.029915591817551324e+00
1.174100000000000108e+02,3.118758814047665417e+00,1.992033115859523029e+00
1.174200000000000017e+02,3.060688136105996104e+00,1.940036521982253070e+00
1.174300000000000068e+02,2.995989042503325539e+00,1.942652818930855618e+00
1.174400000000000119e+02,2.925579918614427122e+00,1.996316067555685470e+00
1.174500000000000028e+02,2.855562313818419629e+00,2.054225301354503763e+00
1.174600000000000080e+02,2.790131316264523154e+00,2.081011056048477581e+00
1.174699999999999989e+02,2.737002876396003703e+00,2.030436137681754794e+00
1.174800000000000040e+02,2.705515537046498054e+00,1.958333545115591212e+00
1.174900000000000091e+02,2.706364075822023985e+00,1.947549768998215081e+00
1.175000000000000000e+02,2.741580128557252305e+00,1.990983945872241589e+00
1.175100000000000051e+02,2.806939442239536842e+00,2.058231532366803229e+00
1.175200000000000102e+02,2.894311054620771095e+00,2.120167480560204432e+00
1.175300000000000011e+02,2.995488088859644016e+00,2.139203435816471988e+00
1.175400000000000063e+02,3.102058427834653020e+00,2.127108868172007838e+00
1.175500000000000114e+02,3.208890048801923189e+00,2.102861379846280077e+00
1.175600000000000023e+02,3.313106590799637097e+00,2.087944398953429204e+00
1.175700000000000074e+02,3.411046326774235471e+00,2.088023791578055732e+00
1.175800000000000125e+02,3.497791263712002330e+00,2.105295660775702071e+00
1.175900000000000034e+02,3.572355003019716424e+00,2.151750066184499488e+00
1.176000000000000085e+02,3.635717441441235209e+00,2.185057792206192229e+00
1.176099999999999994e+02,3.661853922769174652e+00,2.106484260545042453e+00
1.176200000000000045e+02,3.566932882015023676e+00,1.927985071992258437e+00
1.176300000000000097e+02,3.485486907764824505e+00,1.871109126748356388e+00
1.176400000000000006e+02,3.420383932250880665e+00,1.995096494809210697e+00
1.176500000000000057e+02,3.354696163067529380e+00,2.120255179035061666e+00
1.176600000000000108e+02,3.282439192582246701e+00,2.167076135198991782e+00
1.176700000000000017e+02,3.205205956268645018e+00,2.109301578579033443e+00
1.176800000000000068e+02,3.130069970655607658e+00,1.957566262113239253e+00
1.176900000000000119e+02,3.068903467820387476e+00,1.847311958375195351e+00
1.177000000000000028e+02,3.032125782433836125e+00,1.940111827643963949e+00
1.177100000000000080e+02,3.012564744349903290e+00,2.068869898504011040e+00
1.177199999999999989e+02,3.008010937812561014e+00,2.087418993997372851e+00
1.177300000000000040e+02,3.029780388361505317e+00,2.069630905765566631e+00
1.177400000000000091e+02,3.066396792197644050e+00,2.064541800583364228e+00
1.177500000000000000e+02,3.095521502638933331e+00,2.049152526928144535e+00
1.177600000000000051e+02,3.106519219319269443e+00,2.022995431145606648e+00
1.177700000000000102e+02,3.111927550779420848e+00,2.000946318396374046e+00
1.177800000000000011e+02,3.129058567828349791e+00,2.012014210575064688e+00
1.177900000000000063e+02,3.175819366793394494e+00,2.027688694283468429e+00
1.178000000000000114e+02,3.265005459980121483e+00,1.922490624888455457e+00
1.178100000000000023e+02,3.370569241315183096e+00,1.806280258016458751e+00
1.178200000000000074e+02,3.472326224449539200e+00,1.900423502617245575e+00
1.178300000000000125e+02,3.558605387929377084e+00,2.074829414698953212e+00
1.178400000000000034e+02,3.622457743921935425e+00,2.123341403001410388e+00
1.178500000000000085e+02,3.676936487797959785e+00,2.014274145145094064e+00
1.178599999999999994e+02,3.722679577468360534e+00,1.880433857092559835e+00
1.178700000000000045e+02,3.763952314429607870e+00,1.850764410345087541e+00
1.178800000000000097e+02,3.807145461116503871e+00,1.967202823223879626e+00
1.178900000000000006e+02,3.846566846968864972e+00,2.108012777214596678e+00
1.179000000000000057e+02,3.881979264954914299e+00,2.067253746383594937e+00
1.179100000000000108e+02,3.899882713305242277e+00,1.941019680847378970e+00
1.179200000000000017e+02,3.892760688543901892e+00,1.951917577361394818e+00
1.179300000000000068e+02,3.861728807227804428e+00,2.069268145687157556e+00
1.179400000000000119e+02,3.817194940659955016e+00,2.126251516036985922e+00
1.179500000000000028e+02,3.764320972239536545e+00,2.081202113155260491e+00
1.179600000000000080e+02,3.712853479835016124e+00,1.966189333818791463e+00
1.179699999999999989e+02,3.678804729911844706e+00,1.864425032052861697e+00
1.179800000000000040e+02,3.682163129672003876e+00,1.910914228057676745e+00
1.179900000000000091e+02,3.711504100272077000e+00,2.082859587695480297e+00
1.180000000000000000e+02,3.745206222993686218e+00,2.163566430989667833e+00
1.180100000000000051e+02,3.767390375034584959e+00,2.080790887010140811e+00
1.180200000000000102e+02,3.765614855003402095e+00,1.981199772735849907e+00
1.180300000000000011e+02,3.741923591563370177e+00,1.994155712336571185e+00
1.180400000000000063e+02,3.701120999685406421e+00,2.064416646110893705e+00
1.180500000000000114e+02,3.651000317706562193e+00,2.064208709943466502e+00
1.180600000000000023e+02,3.602539615625814484e+00,1.976180806161305092e+00
1.180700000000000074e+02,3.518784301942930792e+00,1.900794091894926208e+00
1.180800000000000125e+02,3.446950053801185465e+00,1.926381482278689328e+00
1.180900000000000034e+02,3.371183047863169691e+00,2.046921679704659436e+00
1.181000000000000085e+02,3.299310634814491827e+00,2.165743746618885801e+00
1.181099999999999994e+02,3.245923321860823663e+00,2.165906539764436367e+00
1.181200000000000045e+02,3.215789200087592281e+00,2.036238672317718379e+00
1.181300000000000097e+02,3.207545340911022613e+00,1.893575154819608031e+00
1.181400000000000006e+02,3.211711987554301651e+00,1.895379500779334814e+00
1.181500000000000057e+02,3.230520696621522081e+00,1.991661052421093148e+00
1.181600000000000108e+02,3.268226080001198408e+00,1.980283197760261737e+00
1.181700000000000017e+02,3.331177309435809697e+00,1.925717856256879967e+00
1.181800000000000068e+02,3.407223212720293937e+00,1.967128560738428567e+00
1.181900000000000119e+02,3.411502734709561668e+00,2.041303239803100134e+00
1.182000000000000028e+02,3.373221818793039173e+00,2.064274419926210413e+00
1.182100000000000080e+02,3.333750505641350337e+00,2.045794267878362049e+00
1.182199999999999989e+02,3.319523933157815243e+00,1.977701029603308180e+00
1.182300000000000040e+02,3.336432805687782110e+00,1.876822610661080359e+00
1.182400000000000091e+02,3.381599771354010464e+00,1.867172540196748498e+00
1.182500000000000000e+02,3.445715060336223434e+00,2.001783825707112108e+00
1.182600000000000051e+02,3.517802185034756057e+00,2.117450367509115861e+00
1.182700000000000102e+02,3.593715812991711278e+00,2.068740998428586497e+00
1.182800000000000011e+02,3.666754015077187567e+00,1.941479862700817849e+00
1.182900000000000063e+02,3.740923198148914608e+00,1.921334006871800337e+00
1.183000000000000114e+02,3.810357715225683339e+00,2.007172086512759357e+00
1.183100000000000023e+02,3.854589976812742513e+00,2.044620488762872501e+00
1.183200000000000074e+02,3.871837615655856268e+00,1.999792934044521742e+00
1.183300000000000125e+02,3.878122884561577166e+00,1.952456961793193946e+00
1.183400000000000034e+02,3.879696765220481680e+00,1.950392472701274471e+00
1.183500000000000085e+02,3.872493970047477418e+00,2.019460037325789159e+00
1.183599999999999994e+02,3.852524371325368069e+00,2.098979650481640480e+00
1.183700000000000045e+02,3.814484403088835407e+00,2.076015753720636514e+00
1.183800000000000097e+02,3.749803737270811510e+00,1.974533798314863642e+00
1.183900000000000006e+02,3.664012436362213965e+00,1.938740830219313427e+00
1.184000000000000057e+02,3.569268068091016044e+00,1.973832924254390164e+00
1.184100000000000108e+02,3.475121431312062192e+00,1.965567224015297931e+00
1.184200000000000017e+02,3.388008163179500265e+00,1.915929692525229378e+00
1.184300000000000068e+02,3.306683981533471428e+00,1.911527950306312729e+00
1.184400000000000119e+02,3.257050306584311272e+00,1.964823587236570468e+00
1.184500000000000028e+02,3.237206679109575269e+00,2.035140341257095642e+00
1.184600000000000080e+02,3.234952874085236907e+00,2.099227146701789337e+00
1.184699999999999989e+02,3.246435997412081331e+00,2.099945081498308497e+00
1.184800000000000040e+02,3.276477525947957936e+00,1.994527132517593726e+00
1.184900000000000091e+02,3.331186602604954139e+00,1.862021179800642745e+00
1.185000000000000000e+02,3.417227330008657749e+00,1.881070017641697678e+00
1.185100000000000051e+02,3.520990039819361428e+00,2.007036475976359924e+00
1.185200000000000102e+02,3.618358205658374960e+00,2.039563057161618342e+00
1.185300000000000011e+02,3.699805653111141623e+00,1.972356811295246315e+00
1.185400000000000063e+02,3.761554088865035617e+00,1.920690324361438828e+00
1.185500000000000114e+02,3.790838998050372055e+00,1.931491133651388470e+00
1.185600000000000023e+02,3.784208674374504700e+00,2.027905489383312165e+00
1.185700000000000074e+02,3.737704875414857408e+00,2.128498021478824942e+00
1.185800000000000125e+02,3.684672170926472035e+00,2.115364229408387864e+00
1.185900000000000034e+02,3.650223155383791163e+00,2.028701057127364038e+00
1.186000000000000085e+02,3.632259138291210832e+00,1.982233968337974606e+00
1.186099999999999994e+02,3.618135321211742195e+00,2.004001424208703863e+00
1.186200000000000045e+02,3.607911150767973751e+00,2.029914241538296693e+00
1.186300000000000097e+02,3.534457610171608533e+00,1.988542084141041055e+00
1.186400000000000006e+02,3.473830697328240014e+00,1.873105479517904293e+00
1.186500000000000057e+02,3.446042980811468759e+00,1.816889860778577281e+00
1.186600000000000108e+02,3.441256984722296242e+00,1.942239698003312087e+00
1.186700000000000017e+02,3.437355845486470329e+00,2.144755769172797866e+00
1.186800000000000068e+02,3.422063728337039645e+00,2.271555212227956755e+00
1.186900000000000119e+02,3.388691351200341373e+00,2.251420813175537550e+00
1.187000000000000028e+02,3.329319862103970795e+00,2.092330861455711677e+00
1.187100000000000080e+02,3.247407137471371108e+00,1.874812073995685058e+00
1.187199999999999989e+02,3.175179095106291260e+00,1.788792426554853154e+00
1.187300000000000040e+02,3.152783403549948460e+00,1.913277055891278167e+00
1.187400000000000091e+02,3.176533182732396376e+00,2.007319651998655363e+00
1.187500000000000000e+02,3.210938990155372430e+00,2.037333164531515806e+00
1.187600000000000051e+02,3.235692593587962129e+00,2.030374764446209124e+00
1.187700000000000102e+02,3.252212369341829667e+00,2.008294413177510229e+00
1.187800000000000011e+02,3.264767948384693863e+00,1.986657606634822493e+00
1.187900000000000063e+02,3.279991390720408795e+00,1.985911598057678029e+00
1.188000000000000114e+02,3.325539275215374957e+00,1.948018871700170296e+00
1.188100000000000023e+02,3.405025360213929098e+00,1.895541016965868186e+00
1.188200000000000074e+02,3.490969373469208659e+00,1.922379788725423033e+00
1.188300000000000125e+02,3.557887179689653845e+00,2.027150904792240915e+00
1.188400000000000034e+02,3.588494496261629418e+00,2.139011720982379572e+00
1.188500000000000085e+02,3.603868238878887187e+00,2.153272058008463219e+00
1.188599999999999994e+02,3.626870670201654434e+00,2.017951045830645995e+00
1.188700000000000045e+02,3.655683925837271975e+00,1.905695919296938268e+00
1.188800000000000097e+02,3.691420130446274595e+00,1.935575324497601502e+00
1.188900000000000006e+02,3.732361264602343631e+00,2.002631194604738152e+00
1.189000000000000057e+02,3.783334950049229040e+00,2.041002261141323881e+00
1.189100000000000108e+02,3.852587797222018828e+00,2.048193256039088972e+00
1.189200000000000017e+02,3.926218927803696079e+00,1.996045795121945687e+00
1.189300000000000068e+02,3.989768179308792906e+00,1.975816436495303696e+00
1.189400000000000119e+02,4.037453825143267672e+00,2.080193089437613274e+00
1.189500000000000028e+02,4.049736539097327004e+00,2.202068895289155837e+00
1.189600000000000080e+02,4.024291066076109757e+00,2.237766949170533870e+00
1.189699999999999989e+02,3.972146516244837500e+00,2.217434026133810132e+00
1.189800000000000040e+02,3.882639514876960796e+00,2.157786245480306508e+00
1.189900000000000091e+02,3.743389002080868444e+00,2.044516331164904610e+00
1.190000000000000000e+02,3.574509823189886859e+00,1.940607590395595938e+00
1.190100000000000051e+02,3.396339766770840818e+00,1.934015740170954345e+00
